0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
0.017500,-0.022152,0.028231
